ce88e3e0-b429-43c9-8aed-a11b846bdbfc "1013.62327677431,889.792098270056,828.366398862906,825.467217076995,879.514433682342,1078.47,1357.74834817763,1440.928132261,1422.44987770442,1394.01237576674,1406.48612572368,1389.99256800041,1413.15767718851,1431.35548155011,1407.23826256525,1417.85773807026,1423.70692594223,1446.14839162825,1469.62821402701,1602.72923410879,1727.52152960103,1792.63950310075,1634.17762669304,1299.1514304774,992.814856232281,871.525777241305,811.361070763816,808.521405560852,861.459100277723,1056.33035717987,1329.87546949924,1411.34767645069,1393.24875739331,1365.39504187121,1377.6127213128,1361.45775574029,1384.14731415432,1401.97154030913,1378.34941772393,1388.75088865336,1394.48,1416.46077040971,1439.45858136505,1569.82720365773,1692.05766910472,1755.83885189681,1600.63,1272.48147337147,979.354920340477,859.710199527006,800.361166875359,797.56,849.78,1042.00931957758,1311.84588578464,1392.21354572448,1374.36,1346.8839069751,1358.93594709231,1343,1365.38194818867,1382.96452511769,1359.66265585427,1369.92311042903,1375.57455022295,1397.2573196925,1419.94334133569,1548.54451092826,1669.11785549454,1732.0343346351,1578.92970306019,1255.23"
3bd4cf70-f1a9-40f1-9ac1-66c7af0bfd3a "600.4353260825,599.103343169275,595.037929166336,600.008789027969,597.2,596.934040722386,598.418826491145,603.890936195034,612.228082230264,618.553725395866,621.943962833977,619.977675885906,621.058761016634,621.503232260833,625.220425937829,625.361273071404,623.389413201359,619.758476059731,619.827832102842,613.957986134801,611.880190286403,608.85843106945,605.783521504529,604.505836792816,596.823971621707,595.5,591.459037674631,596.4,593.608104602944,593.343744953436,594.819600388691,600.258797758928,608.545799526795,614.833396730291,618.203243380979,616.248782784278,617.323365663323,617.765163608433,621.46,621.6,619.64,616.030901348671,616.099840245679,610.265298820026,608.2,605.196415335998,602.14,600.87,598.5,597.172310340621,593.12,598.074837761791,595.275102036368,595.01,596.49,601.944471973103,610.254745678416,616.56,619.939310008202,617.979360805849,619.056961377691,619.5,623.205212400139,623.345605554543,621.380101392884,617.760867505627,617.83,611.979073748219,609.907975061572,606.89595559372,603.830957092362,602.557390620267"
3fb200fb-4a4b-48ff-8bc7-3efccaf8a545 "72.5798529664052,31.9761184217872,24.07,28.1373178124163,17.6854383200046,17.9858149153877,19.0892391433256,25.5233927726309,26.12,91.6934778073958,216.800608589631,418.76,291.564387432097,298.308912586792,196.796633981877,418.261009965712,453.31969845229,497.166176301218,238.79084513301,212.066819082587,208.783307155704,210.577225866976,109.207759194671,118.434200465334,206.73,91.0779326653611,68.5588478982345,80.1438343234622,50.3736300704114,51.2291960577425,54.3720915214077,72.6985626483466,74.3978856294925,261.171549574466,617.515577421737,1192.75875138615,830.466077710805,849.67658349504,560.538034734028,1191.33747253848,1291.19552370021,1416.08393274541,680.15061200519,604.032272278583,594.679808848287,599.789447405327,311.057671455525,337.337446433397,118.398465460269,52.162179968425,39.2650432200212,45.9,28.85,29.34,31.14,41.6359418503918,42.6091786002058,149.578245496529,353.663700307386,683.117137466393,475.624772494405,486.627018929702,321.031505560993,682.303142233212,739.49387420923,811.02,389.536055450479,345.941537881603,340.585192317727,343.511585991649,178.149039665162,193.2"
d2225740-64ec-41d8-9efe-dda467480a10 "756.80846452824,685.906143737741,681.069582390499,669.566935484181,671.543615869412,696.393262873022,788.073901329271,866.62,923.910277692081,1043.52576397365,1231.77649497872,1307.41110017903,1269.88214134742,1241.97815680282,1336.42245990897,1345.49028293252,1378.32,1439.41982366261,1391.39,1335.55685711615,1236.21813680355,983.166159899573,908.98,807.807154570579,808.635013319008,732.877273013456,727.709501995087,715.419149190838,717.531193445833,744.082554295454,842.041519838178,925.966487015116,987.18002602259,1114.98682903284,1316.12904599852,1396.94313945829,1356.84418239448,1327.02932173758,1427.94120879972,1437.63,1472.70790932897,1537.99187355102,1486.67294819871,1427.01632917864,1320.87485324635,1050.49377493521,971.227316894371,863.126114217761,777.688485405075,704.83,699.86,688.04,690.071216149094,715.606454253407,809.816522195042,890.529674032997,949.400565909931,1072.31619214475,1265.76068006151,1343.48201157318,1304.91764486677,1276.24380135898,1373.29378227264,1382.61178264344,1416.34725752136,1479.13279910791,1429.77785321452,1372.40429787009,1270.32486487889,1010.29129248764,934.058368261191,830.094207428008"
27b8a6c7-35a1-45eb-b267-179705991d53 "6014.04136346556,4418.382841494,3367.13824725293,3177.22810648561,2835.44518996809,3044.10832272676,4143.14732650872,6665.88404882159,8444.48018932402,8769.33373050617,9191.82865304611,9720.54385877577,9921.19983328237,9290.00116764157,7846.07845291328,7433.46,7355.57,7608.14640428156,7501.94,7004.50059343358,6910.59597503592,7273.82611636859,7287.31,7303.62,6138.8529406212,4510.07913980587,3437.01768600999,3243.1662713547,2894.29021026478,3107.28380454174,4229.13156255856,6804.22355315627,8619.73154311281,8951.32688741355,9382.59,9922.27782375888,10127.0980843304,9482.7999243237,8008.91095887907,7587.72928586815,7508.22280650642,7766.04102032428,7657.630476094,7149.86752947845,7054.01407454707,7424.78246247139,7438.5461820202,7455.19466935349,6328.20140051672,4649.18925490218,3543.03,3343.19937926687,2983.56248948456,3203.12571646555,4359.57605370562,7014.09488629241,8885.60090147473,9227.42406331064,9671.98917334968,10228.3232760212,10439.4610687555,9775.29,8255.94,7821.76728421737,7739.80848525058,8005.5789146031,7893.82452588185,7370.4,7271.59001487601,7653.79448441207,7667.98273589286,7685.14473372504"
e7d6a5d2-7551-4d7a-ae7e-4d65b31501bf "182.139371258194,130.73877384797,114.36,109.595228356873,110.069482720529,133.800918796727,199.269378020636,238.080585450631,215.29,196.331472342192,182.688298812201,173.942490011366,170.863145130093,164.54,157.362567546586,155.648164455339,157.414057163609,155.871476025576,152.4,156.602313891807,157.8,165.97124931585,171.283407313578,160.67,179.438358855465,128.8,112.664113074277,107.97,108.437221469507,131.816735263699,196.314338383682,234.55,212.097384607915,193.42,179.979146158842,171.363032205858,168.329352073832,162.099975211976,155.028979570891,153.34,155.079705629255,153.56,150.14000378209,154.28,155.459925175944,163.51,168.743382033267,158.287364879714,179.900551741198,129.131759853702,112.954310509611,108.248106455002,108.716531382012,132.156265549465,196.82,235.154148087623,212.643699804251,193.918206451111,180.442731991133,171.804424864977,168.762930654716,162.517508318043,155.428299381311,153.734969378623,155.479156098601,153.955536049181,150.526730689618,154.677390607369,155.860355005392,163.931165013034,169.178027062278,158.695077558405"
39e40b36-b885-471b-9a03-1c730ba47725 "58.3486545202055,55.931255763979,55.1318440256077,57.0752415275104,52.9403532255898,54.5110748507152,56.3862558255798,56.5897638383558,841.01139908346,313.175438546595,294.792640332701,295.230193718179,289.851228745673,289.301176447716,288.646922074357,291.592323051439,289.102628870797,291.370301749818,285.420940748211,286.219483682822,280.552171285311,275.977383323694,61.154157839189,57.0752415275104,42.3339037911401,40.58,40,41.41,38.41,39.549611165116,40.9101177891959,41.057769670879,610.181947618386,227.219273421096,213.881937412269,214.199397053398,210.296777746844,209.897696375503,209.423012907231,211.56,209.753643456231,211.398916106983,207.082455370539,207.661825024302,203.55,200.230838058316,44.3693904457714,41.41,45.3262596861547,43.4483818723353,42.8273847928391,44.3370501067867,41.1249962473237,42.3451603943897,43.8018339119567,43.9599225107624,653.312426607416,243.280181378865,229.00010084483,229.34,225.161525531457,224.734235245105,224.225998956342,226.514038169326,224.58,226.341568122571,221.72,222.340322177475,217.93785436456,214.384078722903,47.5056239411193,44.3370501067867"
62c714cb-cd27-4f1d-996b-fa0a241f630b "305.833127912051,245.845249464725,219.342749985871,204.110185435507,198.525426728655,238.026109701636,396.36,843.429879946375,897.995212595347,912.614134175936,934.9527998302,976.342813258536,955.647924770893,962.598152881777,1003.02083186227,1007.07540857006,1048.53843210771,1111.5839322071,1084.60957718573,952.921417609414,837.156454414543,700.798386831531,538.107938103425,404.041457371142,307.574800120628,247.245300013619,220.591872912519,205.272561270615,199.655998229492,239.381631462844,398.617208698432,848.233082241088,903.109155992814,917.811330063447,940.277210952411,981.902934084902,961.090191418464,968.08,1008.73287986506,1012.81054675808,1054.50969578112,1117.91423022107,1090.78626043335,958.348157221761,841.923930524273,704.789324904503,541.172379314905,406.342410777402,345.465341214304,277.70377124309,247.766873667602,230.560356028762,224.251881255495,268.871367099367,447.723382939334,952.728022811856,1014.36435171691,1030.87770580155,1056.11118788117,1102.86483817897,1079.4881465773,1087.33903880155,1133,1137.58,1184.41612161966,1255.63154341702,1225.16164362195,1076.40831760882,945.641638459929,791.613241776771,607.840111096416,456.400262745854"
edf614b8-4de1-479c-ae9a-46acb9dc09be "491.388936610608,459.786682875961,432.986315845112,438.1,433.645048795857,437.903324397947,523.312261859307,551.884115382277,608.514269500423,800.998970937056,1066.32348360192,1186.88070071621,1206.3,1203.5641275904,1199.66,1179.55762121527,1174.69892191057,1251.59,1260.62,1247.98758591142,1211.15728190658,1047.97713196266,798.138411633757,687.963012760105,474.880565761104,444.34,418.44,423.381888275603,419.076602603414,423.191820054249,505.731416534513,533.343389362838,588.071035069021,774.089150472826,1030.5,1147.00705826775,1165.77395988783,1163.13,1159.35703284344,1139.93,1135.23453027576,1209.54242763493,1218.26906185344,1206.06103781714,1170.4680598319,1012.77,771.324692587972,664.850672006724,486.212139715395,454.942816653024,428.424792276841,433.484603618803,429.076585456581,433.29,517.799151793976,546.07,602.103553779448,792.560423226931,1055.08973434969,1174.37687763701,1193.59159403187,1190.88454411854,1187.0215466271,1167.13094699393,1162.32343422926,1238.40446255023,1247.33933123473,1234.84,1198.39770433075,1036.93666206437,789.73,680.715302192904"
86fc9582-eae6-440b-a7b1-a26ac498e0a4 "49544.5834425158,54701.0965535538,321564.852477147,321046.894343191,226833.544234327,9.13572933766551,2664.35304667634,5341.52706852227,7951.06560369027,10067.7883680816,13134.8151701477,15466.3656482175,17967.184942762,20888.1165484779,22959.9748915215,26124.8049335661,28184.2596899648,31040.7871197251,33551.6623660529,36332.3618575895,38940.140134863,41396.48068742,43884.8626879424,46831.0312585261,59407.1695336971,65590.1632598547,385577.118220254,384956.052817394,271988.134361712,10.9543321159692,3194.73214110621,6404.83746314492,9533.84344910319,12071.9313566528,15749.4954521535,18545.1757244031,21543.820288173,25046.2067659689,27530.4993219413,31325.3358467297,33794.7556976869,37219.9173905754,40230.6196928691,43564.8587688247,46691.7540913785,49637.0657581434,52620.7971995662,56153.4444353754,58615.8458510389,64716.48,380441.1,379828.307399322,268365.16,10.8084166902872,3152.17722352892,6319.52285199705,9406.84941509604,11911.129129364,15539.7068216055,18298.1476827548,21256.8492821012,24712.582782025,27163.7837170765,30908.0717300025,33344.5980695229,36724.1354449125,39694.7341696087,42984.5600482153,46069.8040626635,48975.8831773136,51919.8703021696,55405.4614765283"
97b15809-7d09-4908-8c0b-e5b3752252d8 "165.04735987707,161.717540856888,165.876469602109,149.27,147.558280714693,144.61,163.138682337667,221.29,354.595698593798,628.51,979.98,1147.81208583246,1413.2625052165,1458.23269054748,1412.68777888237,1556.93381442993,1664.9,1741.4744187837,1753.78051048354,1832.77,1707.83876140599,948.486543583483,338.365582046516,204.707070650454,167.917650767064,164.529923827567,168.761179299483,151.865911388516,150.124424088292,147.124870676582,165.975779968724,225.138390374253,360.762369809036,639.440235591857,997.022548687066,1167.77335377303,1437.84014460992,1483.59239342481,1437.25542337636,1584.01,1693.85379427039,1771.75989661937,1784.28,1864.64317287822,1737.53929125447,964.981398680575,344.25,208.267072097572,157.946560893969,154.76,158.74,142.847987160795,141.209910826029,138.388473392661,156.12,211.769485354139,339.34,601.469742147995,937.818519848836,1098.43,1352.46,1395.49544219721,1351.91,1489.95016770881,1593.27134604413,1666.55131918849,1678.32796840895,1753.91910918932,1634.36276185456,907.68,323.808148454717,195.9"
